X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9772396728545,40.7668696411765,2E-AM-1010-02,02E,AM,10102018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,true,false,,false,false,false,false,false,false,true,false,totally indifferent,POINT (-73.9772396728545 40.7668696411765)
-73.9561141662309,40.7976258458604,40D-PM-1013-05,40D,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9561141662309 40.7976258458604)
-73.9682803241007,40.7724510558327,11H-AM-1010-04,11H,AM,10102018,4,,Gray,White,Gray+White,,,,,false,false,false,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9682803241007 40.7724510558327)
-73.9553113771098,40.7978431980204,41D-AM-1014-05,41D,AM,10142018,5,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9553113771098 40.7978431980204)
-73.9761440627966,40.7706035301542,6D-PM-1020-04,06D,PM,10202018,4,,Gray,,Gray+,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9761440627966 40.7706035301542)
-73.9746802194012,40.7731347452245,9C-PM-1006-01,09C,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9746802194012 40.7731347452245)
-73.9617612388703,40.7952875954297,35A-AM-1014-04,35A,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9617612388703 40.7952875954297)
-73.9713487591577,40.7784353043714,15C-PM-1017-03,15C,PM,10172018,3,Adult,Black,,Black+,,Above Ground,17,running across overpass,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9713487591577 40.7784353043714)
-73.9701310753277,40.7768001008083,14E-AM-1008-06,14E,AM,10082018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9701310753277 40.7768001008083)
-73.9718474480919,40.7794963354254,16B-AM-1014-01,16B,AM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9718474480919 40.7794963354254)
-73.9756810453606,40.7756257458036,11A-PM-1013-01,11A,PM,10132018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,"Off-white, decorator's white?",Ground Plane,FALSE,,false,false,false,true,false,eating (osage orange),false,false,false,false,false,false,true,false,,POINT (-73.9756810453606 40.7756257458036)
-73.9547423290276,40.7899702628835,33I-PM-1006-09,33I,PM,10062018,9,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9547423290276 40.7899702628835)
-73.9559677963727,40.7951124076946,38E-AM-1010-07,38E,AM,10102018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Groun
